273,male,52,4You,895.26,131513.96,247091.8,276,476.5,1.24,103,22338.6,216.88,42,269430.39999999997
274,male,61,4You,909.89,185401.62,351216.99,386,480.32,1.25,159,31939.01,200.87,62,383156.0
275,none,60,4You,979.69,97427.08,176343.84,180,541.26,1.41,49,9910.34,202.25,20,186254.18
276,none,26,4You,905.79,161128.9,289853.22,320,503.53,1.31,95,20414.38,214.89,44,310267.6
277,none,63,4You,1008.16,25309.62,48391.85,48,527.28,1.37,16,2789.66,174.35,8,51181.509999999995
278,male,36,4You,917.9,75526.56,137685.62,150,503.51,1.31,46,9718.34,211.27,17,147403.96
279,female,49,4You,895.63,81462.22,154047.85,172,473.62,1.23,82,17355.29,211.65,29,171403.14
280,male,26,4You,921.15,117236.16,213707.1,232,505.33,1.31,76,17028.62,224.06,29,230735.72
281,none,29,4You,913.33,179824.2,343412.89,376,478.26,1.24,137,30111.57,219.79,58,373524.46
282,none,36,4You,935.89,76457.66,132896.11,142,538.43,1.4,50,9770.53,195.41,22,142666.63999999998
283,female,42,4You,1001.62,42599.12,80129.46,80,532.49,1.38,49,11632.09,237.39,19,91761.55
284,male,32,4You,949.02,190270.42,353036.61,372,511.48,1.33,131,25453.08,194.3,51,378489.69
285,none,33,4You,928.21,103007.3,185642.21,200,515.04,1.34,67,13463.23,200.94,26,199105.44
286,female,43,4You,916.83,18424.48,36673.12,40,460.61,1.2,16,3382.14,211.38,6,40055.26
287,none,39,4You,899.84,184886.32,331139.31,368,502.41,1.31,133,28064.06,211.01,58,359203.37
288,none,23,4You,982.74,128089.72,239789.66,244,524.96,1.36,89,20152.57,226.43,35,259942.23
289,female,34,4You,915.83,145020.82,256431.64,280,517.93,1.35,87,17296.12,198.81,39,273727.76
290,none,43,4You,949.85,187068.78,343846.78,362,516.76,1.34,112,23957.96,213.91,46,367804.74000000005
291,male,36,4You,995.76,70092.22,125465.72,126,556.29,1.45,38,8541.28,224.77,15,134007.0
292,none,36,4You,927.82,84705.06,150306.67,162,522.87,1.36,81,17073.9,210.79,29,167380.57
293,none,55,4You,878.63,74086.4,135308.26,154,481.08,1.25,60,13034.85,217.25,25,148343.11000000002
294,female,22,4You,898.8,84081.06,150998.83,168,500.48,1.3,45,9941.06,220.91,19,160939.88999999998
295,female,60,4You,969.81,65447.92,124135.8,128,511.31,1.33,68,13424.03,197.41,24,137559.83000000002
296,none,28,4You,899.78,145632.72,262736.53,292,498.74,1.3,116,24936.48,214.97,46,287673.01
297,none,49,4You,927.83,95716.44,167010.2,180,531.76,1.38,72,13730.15,190.7,30,180740.35
299,none,28,4You,898.6,54624.26,98846.05,110,496.58,1.29,56,11079.39,197.85,21,109925.44
300,none,25,4You,912.9,148011.08,279346.06,306,483.7,1.26,125,23966.21,191.73,49,303312.27
301,none,58,4You,918.43,125395.0,235118.61,256,489.82,1.27,92,19575.87,212.78,40,254694.47999999998
302,female,42,4You,818.07,37428.9,67081.84,82,456.45,1.19,28,6372.53,227.59,10,73454.37
303,male,56,4You,1009.15,23771.72,46420.92,46,516.78,1.34,13,3285.36,252.72,5,49706.28
304,male,32,4You,910.44,153020.8,285877.04,314,487.33,1.27,93,22750.33,244.63,41,308627.37
305,female,50,4You,952.08,36226.26,72358.23,76,476.66,1.24,23,5138.55,223.42,10,77496.78
306,none,43,4You,909.64,84354.0,156458.06,172,490.43,1.27,63,10077.86,159.97,24,166535.91999999998
307,male,59,4You,944.79,189777.0,349573.05,370,512.91,1.33,132,30730.65,232.81,50,380303.7
308,female,27,4You,934.71,175821.92,323409.4,346,508.16,1.32,126,28717.05,227.91,48,352126.45
309,male,33,4You,840.34,70564.36,126050.52,150,470.43,1.22,56,11424.14,204.0,21,137474.66
310,none,32,4You,896.17,47796.0,91409.75,102,468.59,1.22,42,9424.86,224.4,15,100834.61
311,none,30,4You,866.8,7918.32,13868.84,16,494.9,1.29,3,692.81,230.94,2,14561.65
312,male,40,4You,932.43,181096.46,324485.03,348,520.39,1.35,122,24646.2,202.02,51,349131.23000000004
313,female,23,4You,884.59,44130.62,83151.9,94,469.47,1.22,28,5982.01,213.64,10,89133.90999999999
314,male,50,4You,935.71,158018.52,295682.98,316,500.06,1.3,128,29017.74,226.7,53,324700.72
316,female,64,4You,959.36,63832.84,118960.66,124,514.78,1.34,32,5625.56,175.8,14,124586.22
317,male,54,4You,914.67,125919.84,234156.17,256,491.87,1.28,85,19652.83,231.21,37,253809.0
318,none,50,4You,942.87,52288.26,94286.58,100,522.88,1.36,54,10707.39,198.29,19,104993.97
319,male,28,4You,947.17,159498.24,312567.44,330,483.33,1.26,79,14846.47,187.93,36,327413.91
320,male,33,4You,933.2,63601.66,113849.89,122,521.33,1.36,33,5634.3,170.74,13,119484.19
321,none,57,4You,899.66,150882.02,277094.62,308,489.88,1.27,109,20962.9,192.32,45,298057.52
322,male,56,4You,923.64,205512.98,369457.87,400,513.78,1.34,181,39404.64,217.71,67,408862.51
323,female,53,4You,922.18,170050.2,306162.46,332,512.2,1.33,118,28455.04,241.14,51,334617.5
324,none,48,4You,960.43,51646.44,99884.62,104,496.6,1.29,35,7288.49,208.24,12,107173.11
325,none,24,4You,897.67,164551.16,298027.75,332,495.64,1.29,105,22928.85,218.37,41,320956.6
326,female,63,4You,951.08,204633.7,365216.31,384,532.9,1.38,136,28619.8,210.44,55,393836.11
327,female,32,4You,862.78,50892.68,98356.94,114,446.43,1.16,44,8847.72,201.08,19,107204.66
328,female,53,4You,933.65,153398.74,280093.69,300,511.33,1.33,143,32166.37,224.94,51,312260.06
329,female,46,4You,918.81,170846.04,317909.21,346,493.77,1.28,138,30010.72,217.47,60,347919.93000000005
330,none,57,4You,962.28,137524.2,248267.65,258,533.04,1.39,107,22762.18,212.73,43,271029.83
331,male,41,4You,947.14,156586.56,297400.64,314,498.68,1.3,111,22569.25,203.33,40,319969.89
332,none,38,4You,920.58,50338.44,88375.35,96,524.36,1.36,31,7236.87,233.45,13,95612.22
333,none,30,4You,955.75,38031.8,66902.79,70,543.31,1.41,9,2016.84,224.09,5,68919.62999999999
334,male,45,4You,928.91,15136.02,29725.17,32,473.0,1.23,11,1588.19,144.38,4,31313.359999999997
335,none,34,4You,944.95,73536.22,137963.2,146,503.67,1.31,83,15053.46,181.37,28,153016.66
336,female,22,4You,904.91,83409.5,152025.19,168,496.49,1.29,64,12858.27,200.91,25,164883.46
337,none,37,4You,934.42,189764.26,353211.08,378,502.02,1.3,144,28624.6,198.78,59,381835.68
338,male,65,4You,905.96,179876.44,333391.93,368,488.79,1.27,152,29756.09,195.76,55,363148.02
339,male,33,4You,920.68,86944.04,160198.45,174,499.68,1.3,73,15287.95,209.42,27,175486.40000000002
340,none,25,4You,960.13,25095.7,49926.82,52,482.61,1.26,16,2701.34,168.83,7,52628.16
341,none,31,4You,928.46,182657.9,334246.26,360,507.38,1.32,136,31171.43,229.2,57,365417.69
342,female,22,4You,980.18,178806.96,331301.74,338,529.01,1.37,116,25420.4,219.14,45,356722.14
343,male,47,4You,932.15,141341.76,274051.28,294,480.75,1.25,111,21151.13,190.55,43,295202.41000000003
344,male,33,4You,926.67,77547.6,148267.22,160,484.67,1.26,70,14395.84,205.65,26,162663.06
345,none,46,4You,949.19,99939.58,180346.3,190,526.0,1.37,70,13814.41,197.35,30,194160.71
346,male,57,4You,915.19,147183.26,261744.43,286,514.63,1.34,94,19550.56,207.98,34,281294.99
347,male,35,4You,828.84,21810.36,38126.6,46,474.14,1.23,12,2951.73,245.98,5,41078.33
348,female,52,4You,981.42,127763.32,239465.63,244,523.62,1.36,115,24185.01,210.3,45,263650.64
349,female,36,4You,972.18,171758.32,318876.0,328,523.65,1.36,128,25943.24,202.68,51,344819.24
350,male,25,4You,890.36,35362.04,67667.27,76,465.29,1.21,20,4333.93,216.7,9,72001.20000000001
351,none,32,4You,922.93,140141.92,245498.7,266,526.85,1.37,84,16941.22,201.68,30,262439.92000000004
352,female,36,4You,957.2,182515.18,336936.15,352,518.51,1.35,143,28928.65,202.3,60,365864.80000000005
353,male,57,4You,869.35,44805.24,85195.97,98,457.2,1.19,36,7876.26,218.79,16,93072.23
354,none,39,4You,894.81,140006.76,248756.58,278,503.62,1.31,89,18932.95,212.73,36,267689.52999999997
355,female,61,4You,901.2,174603.68,315420.83,350,498.87,1.3,130,25185.63,193.74,50,340606.46
356,none,33,4You,902.48,99158.46,178690.89,198,500.8,1.3,84,18222.32,216.93,35,196913.21000000002
357,female,37,4You,865.32,169760.34,320168.2,370,458.81,1.19,147,31925.04,217.18,55,352093.24
358,male,46,4You,889.94,20203.16,39157.25,44,459.16,1.19,20,5185.83,259.29,8,44343.08
359,male,48,4You,901.69,53629.8,95578.84,106,505.94,1.31,71,18427.21,259.54,25,114006.04999999999
360,male,49,4You,876.1,44013.26,75344.2,86,511.78,1.33,30,6452.35,215.08,11,81796.55
362,male,59,4You,912.22,190852.98,344817.69,378,504.9,1.31,146,32998.67,226.02,59,377816.36
363,female,25,4You,939.51,94505.06,172869.27,184,513.61,1.34,70,15600.81,222.87,30,188470.08
365,female,24,4You,915.66,34209.92,62265.12,68,503.09,1.31,25,5261.22,210.45,10,67526.34
366,none,65,4You,909.85,70194.54,131017.77,144,487.46,1.27,34,6814.05,200.41,17,137831.82
367,none,28,4You,893.07,22441.74,39295.13,44,510.04,1.33,17,2970.54,174.74,8,42265.67
368,male,25,4You,905.84,152715.92,275376.42,304,502.36,1.31,136,28368.35,208.59,54,303744.76999999996
369,male,21,4You,949.77,166404.0,298227.63,314,529.95,1.38,107,22511.96,210.39,48,320739.59
370,none,31,4You,920.03,83124.26,154564.44,168,494.79,1.29,70,13831.59,197.59,25,168396.03
371,none,65,4You,992.28,190904.78,355237.38,358,533.25,1.39,154,34044.63,221.07,57,389282.01
372,none,32,4You,977.77,191320.72,363728.64,372,514.3,1.34,139,28836.26,207.46,57,392564.9
373,female,65,4You,983.65,25400.84,45247.8,46,552.19,1.43,15,4091.42,272.76,8,49339.22
374,male,25,4You,832.21,5430.96,9986.52,12,452.58,1.18,7,1782.28,254.61,2,11768.800000000001
375,none,56,4You,923.62,85087.94,153320.23,166,512.58,1.33,66,13928.45,211.04,24,167248.68000000002
376,male,47,4You,876.25,44589.3,85872.23,98,454.99,1.18,42,8114.03,193.19,14,93986.26
377,male,24,4You,802.52,10543.3,17655.55,22,479.24,1.24,6,1876.98,312.83,2,19532.53
378,none,30,4You,918.47,104793.64,200227.08,218,480.7,1.25,94,19118.66,203.39,36,219345.74
379,none,49,4You,968.87,83270.28,153081.44,158,527.03,1.37,63,14315.88,227.24,26,167397.32
380,none,56,4You,946.53,24377.32,45433.36,48,507.86,1.32,16,2703.75,168.98,7,48137.11
381,male,52,4You,933.44,192012.9,365908.29,392,489.83,1.27,126,28942.16,229.7,58,394850.44999999995
383,none,39,4You,983.72,134923.38,240028.57,244,552.96,1.44,103,22058.06,214.16,42,262086.63
384,female,45,4You,953.63,201290.48,368099.48,386,521.48,1.36,146,30133.05,206.39,57,398232.52999999997
386,female,44,4You,949.34,51426.06,91136.37,96,535.69,1.39,36,7196.13,199.89,14,98332.5
387,none,21,4You,919.69,181176.28,329248.74,358,506.08,1.32,146,34868.54,238.83,55,364117.27999999997
388,female,23,4You,956.0,126537.36,227527.08,238,531.67,1.38,99,22222.49,224.47,42,249749.56999999998
389,none,43,4You,955.05,201748.94,382018.31,400,504.37,1.31,166,36698.66,221.08,67,418716.97
390,none,55,4You,940.44,196193.0,357366.03,380,516.3,1.34,149,32624.76,218.96,54,389990.79000000004
391,male,49,4You,958.39,142262.88,256847.86,268,530.83,1.38,90,18771.6,208.57,31,275619.45999999996
392,male,27,4You,959.71,58227.26,113246.05,118,493.45,1.28,38,8656.92,227.81,16,121902.97
393,female,23,4You,931.59,30512.28,55895.69,60,508.54,1.32,25,4271.48,170.86,12,60167.17
394,none,48,4You,869.0,29422.42,53877.93,62,474.56,1.23,15,3663.35,244.22,7,57541.28
395,female,49,4You,911.87,81777.94,144075.64,158,517.58,1.34,65,13967.31,214.88,26,158042.95
396,male,39,4You,895.25,130740.52,238136.92,266,491.51,1.28,100,20755.49,207.55,40,258892.41
397,male,28,4You,987.22,26605.86,49361.21,50,532.12,1.38,22,3987.77,181.26,8,53348.979999999996
398,female,29,4You,913.26,89544.42,157080.16,172,520.61,1.35,60,12346.06,205.77,27,169426.22
399,female,36,4You,1056.24,7793.0,16899.91,16,487.06,1.27,7,1992.13,284.59,2,18892.04
400,female,52,4You,904.58,128538.1,238808.66,264,486.89,1.27,110,21129.69,192.09,44,259938.35
401,none,47,4You,933.02,70471.26,128756.88,138,510.66,1.33,45,9849.28,218.87,17,138606.16
402,male,48,4You,929.03,172341.46,306581.31,330,522.25,1.36,105,22085.98,210.34,43,328667.29
403,none,49,4You,937.37,64489.58,114359.26,122,528.6,1.37,40,8514.07,212.85,18,122873.32999999999
404,none,23,4You,952.06,26543.22,47603.05,50,530.86,1.38,23,5270.89,229.17,10,52873.94
405,none,53,4You,865.44,29155.68,51926.25,60,485.93,1.26,10,3129.06,312.91,3,55055.31
406,male,21,4You,1358.82,1353.12,2717.63,2,676.56,1.76,2,526.82,263.41,1,3244.4500000000003
407,female,25,4You,947.32,192635.52,358087.87,378,509.62,1.32,143,31739.21,221.95,54,389827.08
408,none,59,4You,933.58,109636.52,209121.06,224,489.45,1.27,85,17666.96,207.85,33,226788.02
409,none,32,4You,974.55,93060.56,173469.49,178,522.81,1.36,79,16638.11,210.61,29,190107.59999999998
410,none,39,4You,923.9,87696.98,151519.21,164,534.74,1.39,53,11427.64,215.62,22,162946.84999999998
411,female,24,4You,925.7,63563.84,120341.15,130,488.95,1.27,47,9419.3,200.41,18,129760.45
412,none,21,4You,926.87,192236.92,354065.64,382,503.24,1.31,142,29882.43,210.44,61,383948.07
413,male,63,4You,998.53,32298.06,55917.58,56,576.75,1.5,13,3148.79,242.21,4,59066.37
414,none,62,4You,913.39,71696.72,140661.98,154,465.56,1.21,61,11236.54,184.21,23,151898.52000000002
415,none,61,4You,932.64,154786.88,279793.34,300,515.96,1.34,130,28849.28,221.92,48,308642.62
416,female,37,4You,964.04,123279.62,227514.11,236,522.37,1.36,92,18755.68,203.87,43,246269.78999999998
417,none,35,4You,872.44,68697.16,127376.11,146,470.53,1.22,47,9134.36,194.35,21,136510.47
418,none,61,4You,971.19,74919.76,149563.26,154,486.49,1.26,47,9078.6,193.16,18,158641.86000000002
419,none,36,4You,903.04,125032.22,225759.51,250,500.13,1.3,94,22504.08,239.41,38,248263.59000000003
420,female,46,4You,972.29,31652.38,54448.33,56,565.22,1.47,20,5547.22,277.36,8,59995.55
421,none,45,4You,770.25,2954.18,7702.52,10,295.42,0.77,6,1042.16,173.69,2,8744.68
422,none,29,4You,956.25,207213.62,382500.79,400,518.03,1.35,131,27565.75,210.43,58,410066.54
423,female,21,4You,927.83,80999.98,150308.19,162,500.0,1.3,77,14718.54,191.15,26,165026.73
424,female,59,4You,902.24,49839.18,90224.0,100,498.39,1.29,35,7595.45,217.01,11,97819.45
425,female,61,4You,946.96,144754.66,270830.8,286,506.14,1.32,105,20085.24,191.29,43,290916.04
426,none,65,4You,980.22,51095.64,94101.13,96,532.25,1.38,42,8600.3,204.77,19,102701.43000000001
427,female,63,4You,873.3,4581.22,10479.54,12,381.77,0.99,8,1793.73,224.22,3,12273.27
428,none,42,4You,908.27,96358.78,178021.71,196,491.63,1.28,81,17456.89,215.52,34,195478.59999999998
429,male,44,4You,908.58,79831.7,138103.98,152,525.21,1.36,55,10020.86,182.2,22,148124.84000000003
430,female,36,4You,892.43,193420.88,348046.83,390,495.95,1.29,143,30956.35,216.48,55,379003.18
431,none,44,4You,888.32,143467.32,264719.03,298,481.43,1.25,84,21083.13,250.99,37,285802.16000000003
432,female,52,4You,969.73,168878.1,310314.93,320,527.74,1.37,132,26674.91,202.08,53,336989.83999999997
433,none,57,4You,890.4,85081.38,156710.02,176,483.42,1.26,69,16441.0,238.28,27,173151.02
434,male,29,4You,920.35,164312.06,298192.4,324,507.14,1.32,136,29770.68,218.9,55,327963.08
435,male,57,4You,951.07,95501.9,165485.36,174,548.86,1.43,57,10949.74,192.1,23,176435.09999999998
436,none,53,4You,887.98,178943.42,339209.09,382,468.44,1.22,192,38411.76,200.06,73,377620.85000000003
437,none,60,4You,886.95,69214.3,125947.59,142,487.42,1.27,50,11385.57,227.71,20,137333.16
438,male,44,4You,907.82,30228.02,52653.61,58,521.17,1.35,33,6902.22,209.16,12,59555.83
439,none,21,4You,892.33,71320.48,133849.38,150,475.47,1.24,59,13407.18,227.24,23,147256.56
440,none,46,4You,911.45,147011.26,282550.18,310,474.23,1.23,114,23273.0,204.15,43,305823.18
441,male,32,4You,975.2,169918.16,315964.71,324,524.44,1.36,106,22385.32,211.18,46,338350.03
442,female,24,4You,928.06,153585.12,272848.9,294,522.4,1.36,132,28933.14,219.19,48,301782.04000000004
443,male,24,4You,913.91,29414.78,56662.66,62,474.43,1.23,10,2775.87,277.59,6,59438.530000000006
444,none,37,4You,1045.66,14105.58,25095.87,24,587.73,1.53,11,2499.49,227.23,5,27595.36
445,female,23,4You,878.83,175092.48,328683.43,374,468.16,1.22,143,29975.38,209.62,58,358658.81
446,male,46,4You,944.16,9487.68,18883.26,20,474.38,1.23,7,1992.32,284.62,3,20875.579999999998
447,none,43,4You,937.46,197236.2,367482.48,392,503.15,1.31,133,24959.03,187.66,52,392441.51
448,female,28,4You,918.16,190712.6,347063.02,378,504.53,1.31,150,32725.77,218.17,59,379788.79000000004
449,female,61,4You,949.02,94500.76,172722.05,182,519.23,1.35,75,16839.56,224.53,29,189561.61
450,none,42,4You,967.12,150847.78,290134.71,300,502.83,1.31,90,18200.83,202.23,39,308335.54000000004
451,male,46,4You,916.84,66184.08,133858.26,146,453.32,1.18,71,14615.55,205.85,23,148473.81
452,none,33,4You,944.43,100731.06,185109.17,196,513.93,1.34,95,20582.14,216.65,36,205691.31
453,none,29,Monsters CYA,907.87,149002.14,277807.04,306,486.94,1.26,122,28682.02,235.1,45,306489.06
454,none,52,Monsters CYA,923.9,169259.64,338147.78,366,462.46,1.2,163,36742.59,225.41,65,374890.37
455,female,56,Monsters CYA,891.67,149952.76,283551.17,318,471.55,1.22,129,31127.46,241.3,51,314678.63
456,female,36,Monsters CYA,860.87,109731.66,211773.9,246,446.06,1.16,81,18284.53,225.73,34,230058.43
457,male,49,Monsters CYA,931.86,44502.9,85731.0,92,483.73,1.26,47,11965.0,254.57,15,97696.0
458,male,22,Monsters CYA,903.67,86052.64,164468.73,182,472.82,1.23,79,18323.33,231.94,31,182792.06
459,male,50,Monsters CYA,852.3,106811.06,201142.08,236,452.59,1.18,74,17172.86,232.07,34,218314.94
460,male,63,Monsters CYA,881.83,111532.98,199293.42,226,493.51,1.28,80,19391.55,242.39,32,218684.97
461,female,63,Monsters CYA,880.7,178985.7,329381.28,374,478.57,1.24,118,27795.41,235.55,51,357176.69
462,male,43,Monsters CYA,911.31,162384.98,311669.52,342,474.81,1.23,133,31466.61,236.59,49,343136.13
464,male,60,Monsters CYA,887.8,47355.4,88779.92,100,473.55,1.23,38,9763.06,256.92,16,98542.98
465,none,34,Monsters CYA,853.9,72377.44,134916.52,158,458.09,1.19,55,14012.99,254.78,27,148929.50999999998
466,male,52,Monsters CYA,755.76,26313.42,52903.05,70,375.91,0.98,33,7744.36,234.68,13,60647.41
467,male,31,Monsters CYA,870.3,31311.72,57439.74,66,474.42,1.23,4,964.58,241.14,3,58404.32
468,male,47,Monsters CYA,1011.2,13388.7,26291.24,26,514.95,1.34,10,2542.08,254.21,3,28833.32
469,none,41,Monsters CYA,884.81,111330.62,208815.55,236,471.74,1.23,71,16757.55,236.02,27,225573.09999999998
470,female,23,Monsters CYA,975.98,47901.06,91742.41,94,509.59,1.32,43,9879.57,229.76,17,101621.98000000001
471,female,26,Monsters CYA,781.57,40766.22,82846.28,106,384.59,1.0,23,4794.84,208.47,10,87641.12
472,female,28,Monsters CYA,869.45,80112.88,158239.87,182,440.18,1.14,53,10969.89,206.98,25,169209.76
473,female,48,Monsters CYA,736.8,2447.82,2947.21,4,611.95,1.59,1,208.04,208.04,1,3155.25
474,female,48,Monsters CYA,896.6,83017.52,152422.03,170,488.34,1.27,51,12534.18,245.77,21,164956.21
475,female,44,Monsters CYA,950.5,49248.36,91247.86,96,513.0,1.33,29,7014.54,241.88,14,98262.4
476,male,31,Monsters CYA,969.86,27117.78,52372.24,54,502.18,1.3,9,1803.13,200.35,5,54175.369999999995
477,none,46,Monsters CYA,926.63,117772.64,213124.76,230,512.05,1.33,97,23256.17,239.75,36,236380.93
478,none,62,Monsters CYA,900.31,167246.78,333115.38,370,452.02,1.17,137,31813.11,232.21,54,364928.49
479,none,42,Monsters CYA,886.63,94751.86,182646.12,206,459.96,1.19,87,20471.86,235.31,37,203117.97999999998
480,female,32,Monsters CYA,844.39,63743.9,124969.79,148,430.7,1.12,82,18214.95,222.13,28,143184.74
481,none,62,Monsters CYA,886.96,52122.46,97565.48,110,473.84,1.23,32,7899.38,246.86,14,105464.86
482,male,31,Monsters CYA,870.29,165714.38,302859.48,348,476.19,1.24,122,28646.84,234.81,49,331506.32
483,none,58,Monsters CYA,887.09,183181.22,347740.59,392,467.3,1.21,135,32513.75,240.84,60,380254.34
484,female,44,Monsters CYA,895.23,83083.58,157559.89,176,472.07,1.23,63,14797.08,234.87,26,172356.97
485,none,29,Monsters CYA,907.36,153699.1,281282.96,310,495.8,1.29,145,34368.32,237.02,53,315651.28
486,none,46,Monsters CYA,893.55,178160.42,341335.85,382,466.39,1.21,111,26222.87,236.24,50,367558.72
487,none,40,Monsters CYA,893.28,140897.32,269769.49,302,466.55,1.21,116,27404.01,236.24,45,297173.5
488,female,56,Monsters CYA,863.49,84464.44,172698.73,200,422.32,1.1,70,14702.81,210.04,30,187401.54
489,none,57,Monsters CYA,868.48,90710.7,171959.61,198,458.13,1.19,65,17285.36,265.93,26,189244.96999999997
490,none,39,Monsters CYA,897.22,146777.96,281727.3,314,467.45,1.21,109,25186.07,231.06,43,306913.37
491,male,65,Monsters CYA,880.86,164084.6,308302.06,350,468.81,1.22,125,29887.41,239.1,50,338189.47
492,male,36,Monsters CYA,885.58,142549.28,269215.62,304,468.91,1.22,111,28159.96,253.69,45,297375.58
493,female,48,Monsters CYA,919.75,146225.12,283283.19,308,474.76,1.23,110,26661.72,242.38,42,309944.91000000003
494,male,31,Monsters CYA,975.38,11414.08,23409.09,24,475.59,1.24,7,1575.02,225.0,3,24984.11
495,male,44,Monsters CYA,937.56,35350.7,73129.75,78,453.21,1.18,35,7206.94,205.91,13,80336.69
496,none,51,Monsters CYA,965.06,56584.52,108087.28,112,505.22,1.31,30,8082.05,269.4,13,116169.33
497,male,60,Monsters CYA,868.96,149571.02,283282.28,326,458.81,1.19,107,25652.27,239.74,50,308934.55000000005
498,male,64,Monsters CYA,951.12,93660.6,182614.92,192,487.82,1.27,77,17196.48,223.33,30,199811.40000000002
499,male,62,Monsters CYA,869.12,110485.24,212065.03,244,452.81,1.18,65,15311.56,235.56,28,227376.59
500,male,42,Monsters CYA,843.15,143721.5,278238.47,330,435.52,1.13,139,33008.9,237.47,55,311247.37
501,female,21,Monsters CYA,870.97,100424.22,193355.21,222,452.36,1.18,78,18518.78,237.42,30,211873.99
502,none,55,Monsters CYA,848.35,159476.34,286743.26,338,471.82,1.23,129,29646.93,229.82,56,316390.19
503,male,30,Monsters CYA,893.84,82996.88,150165.08,168,494.03,1.28,70,17409.97,248.71,25,167575.05
504,none,61,Monsters CYA,907.27,180457.14,344761.33,380,474.89,1.23,133,31294.11,235.29,55,376055.44
505,male,24,Monsters CYA,880.52,144224.7,267676.81,304,474.42,1.23,147,35508.47,241.55,52,303185.28
506,male,61,Monsters CYA,872.89,22430.0,47136.14,54,415.37,1.08,20,4526.22,226.31,10,51662.36
507,male,57,Monsters CYA,938.14,128812.2,249544.8,266,484.26,1.26,99,22896.93,231.28,40,272441.73
508,female,64,Monsters CYA,1005.75,30135.44,56322.06,56,538.13,1.4,27,6550.82,242.62,9,62872.88
509,none,21,Monsters CYA,896.31,131844.02,250966.43,280,470.87,1.22,109,25684.0,235.63,40,276650.43
510,none,41,Monsters CYA,890.33,126879.68,242168.61,272,466.47,1.21,52,13966.62,268.59,25,256135.22999999998
511,female,32,Monsters CYA,906.22,129677.3,248303.33,274,473.27,1.23,101,24476.81,242.34,38,272780.14
512,female,52,Monsters CYA,883.03,176777.78,330252.08,374,472.67,1.23,128,27857.81,217.64,57,358109.89
513,female,64,Monsters CYA,925.43,64090.06,124007.32,134,478.28,1.24,57,14088.3,247.16,22,138095.62
514,female,41,Monsters CYA,856.0,149205.0,277345.56,324,460.51,1.2,122,29886.6,244.97,50,307232.16
515,none,24,Monsters CYA,905.35,75980.88,144856.4,160,474.88,1.23,81,18908.46,233.44,32,163764.86
516,female,47,Monsters CYA,861.45,152922.94,296337.87,344,444.54,1.16,142,32542.7,229.17,56,328880.57
517,none,30,Monsters CYA,925.77,155735.5,296245.14,320,486.67,1.26,113,26725.18,236.51,46,322970.32
518,male,25,Monsters CYA,895.08,47702.66,93088.08,104,458.68,1.19,53,12215.03,230.47,21,105303.11
519,male,32,Monsters CYA,943.54,76735.0,135870.01,144,532.88,1.38,46,11140.48,242.18,24,147010.49000000002
520,male,30,Monsters CYA,940.75,8877.8,15052.07,16,554.86,1.44,3,591.03,197.01,2,15643.1
521,female,29,Monsters CYA,869.79,160474.7,299207.53,344,466.5,1.21,121,28575.76,236.16,49,327783.29000000004
522,male,55,Monsters CYA,916.13,73368.94,141083.33,154,476.42,1.24,76,19307.46,254.05,27,160390.78999999998
523,none,34,Monsters CYA,935.33,79697.88,153393.54,164,485.96,1.26,76,19563.64,257.42,27,172957.18
524,female,50,Monsters CYA,778.13,29305.48,60693.78,78,375.71,0.98,37,8786.99,237.49,11,69480.77
525,none,32,Monsters CYA,890.42,125981.18,236850.44,266,473.61,1.23,99,24410.46,246.57,41,261260.9
526,none,62,Monsters CYA,861.11,36665.76,70611.14,82,447.14,1.16,18,4152.12,230.67,9,74763.26
528,female,34,Monsters CYA,767.11,9174.44,18410.52,24,382.27,0.99,16,3682.72,230.17,7,22093.24
529,male,34,Monsters CYA,957.17,96628.58,179947.25,188,513.98,1.33,65,12871.52,198.02,27,192818.77
530,none,32,Monsters CYA,888.32,5052.32,8883.19,10,505.23,1.31,3,938.49,312.83,1,9821.68
531,none,51,Monsters CYA,863.91,9375.12,19006.13,22,426.14,1.11,10,2553.09,255.31,3,21559.22
532,female,42,Monsters CYA,912.35,124402.16,233561.49,256,485.95,1.26,90,21240.72,236.01,34,254802.21
533,none,55,Monsters CYA,888.39,161871.4,303830.46,342,473.31,1.23,107,24012.52,224.42,40,327842.98000000004
534,male,21,Monsters CYA,851.12,98263.44,190651.8,224,438.68,1.14,100,22187.97,221.88,39,212839.77
535,female,28,Monsters CYA,863.41,78195.94,139873.04,162,482.69,1.25,78,17801.3,228.22,26,157674.34
536,none,38,Monsters CYA,814.6,29569.74,52134.26,64,462.03,1.2,30,7248.76,241.63,10,59383.020000000004
537,none,35,Monsters CYA,935.42,82703.0,162763.55,174,475.3,1.23,59,14103.92,239.05,26,176867.47
538,female,55,Monsters CYA,838.74,60325.9,112390.75,134,450.19,1.17,33,7654.29,231.95,14,120045.04
539,none,64,Monsters CYA,906.16,126594.42,241038.98,266,475.92,1.24,106,24896.46,234.87,37,265935.44
540,none,30,Monsters CYA,873.0,151572.56,284597.11,326,464.95,1.21,123,27500.54,223.58,49,312097.64999999997
541,none,52,Monsters CYA,850.54,132950.86,253462.1,298,446.14,1.16,114,27899.85,244.74,44,281361.95
